FID,OSREF,COUNTRY,Year,Shape_Leng,Field,Current_Ye,Country_Si,F_year,Shape__Area,Shape__Length
2714,TM34,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2715,TM35,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2716,TM36,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2717,TM37,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2718,TM38,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2719,TM39,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2720,TG30,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2721,TG31,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2722,TG32,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2723,TG33,England,0,40000,0, ,England,,100000000,40000
2724,TR46,England,0,40000,0, ,England,,100000000,40000
2725,TR47,England,0,40000,0, ,England,,100000000,40000
2726,TM44,England,0,40000,0, ,England,,100000000,40000
2727,TM45,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2728,TM46,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2729,TM47,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2730,TM48,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2731,TM49,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2732,TG40,England,0,40000,0, ,England,,100000000,40000
2733,TG41,England,2013,40000,0, ,England,2013/01/01 00:00:00+00,100000000,40000
2734,TG42,England,0,40000,0, ,England,,100000000,40000
2735,TM57,England,0,40000,0, ,England,,100000000,40000
2736,TM58,England,0,40000,0, ,England,,100000000,40000
2737,TM59,England,2012,40000,0, ,England,2012/01/01 00:00:00+00,100000000,40000
2738,TG50,England,0,40000,0, ,England,,100000000,40000
2739,TG51,England,0,40000,0, ,England,,100000000,40000
2740,NG88,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
2741,NG85,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
2742,NG82,Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
2743,NM84,Scotland,0,40000,0, ,Scotland,,100000000,40000
2744,NN03,Scotland,2018,40000,0, ,Scotland,2018/01/01 00:00:00+00,100000000,40000
2745,NM93,Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
2746,NM70,Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
2747,NS98,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
2748,NO32,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
2749,NX06,Scotland,0,40000,0, ,Scotland,,100000000,40000
2750,HY45,Scotland,0,40000,0, ,Scotland,,100000000,40000
2751,HY63,Scotland,0,40000,0, ,Scotland,,100000000,40000
2752,HY73,Scotland,0,40000,0, ,Scotland,,100000000,40000
2753,HY53,Scotland,0,40000,0, ,Scotland,,100000000,40000
2754,HY52,Scotland,0,40000,0, ,Scotland,,100000000,40000
2755,HY41,Scotland,0,40000,0, ,Scotland,,100000000,40000
2756,HY50,Scotland,0,40000,0, ,Scotland,,100000000,40000
2757,ND39,Scotland,0,40000,0, ,Scotland,,100000000,40000
2758,ND38,Scotland,0,40000,0, ,Scotland,,100000000,40000
2759,ND47,Scotland,0,40000,0, ,Scotland,,100000000,40000
2760,ND17,Scotland,0,40000,0, ,Scotland,,100000000,40000
2761,NC15,Scotland,0,40000,0, ,Scotland,,100000000,40000
2762,NC03,Scotland,0,40000,0, ,Scotland,,100000000,40000
2763,NB90,Scotland,0,40000,0, ,Scotland,,100000000,40000
2764,NH86,Scotland,0,40000,0, ,Scotland,,100000000,40000
2765,NH75,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
2766,NG66,Scotland,0,40000,0, ,Scotland,,100000000,40000
2767,NG65,Scotland,0,40000,0, ,Scotland,,100000000,40000
2768,NG64,Scotland,0,40000,0, ,Scotland,,100000000,40000
2769,NG63,Scotland,0,40000,0, ,Scotland,,100000000,40000
2770,NM89,Scotland,0,40000,0, ,Scotland,,100000000,40000
2771,NG53,Scotland,0,40000,0, ,Scotland,,100000000,40000
2772,NB14,Scotland,0,40000,0, ,Scotland,,100000000,40000
2773,NB13,Scotland,0,40000,0, ,Scotland,,100000000,40000
2774,NG29,Scotland,0,40000,0, ,Scotland,,100000000,40000
2775,NG49,Scotland,0,40000,0, ,Scotland,,100000000,40000
2776,NM72,Scotland,0,40000,0, ,Scotland,,100000000,40000
2777,NM83,Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
2778,NM95,Scotland,0,40000,0, ,Scotland,,100000000,40000
2779,NS28,Scotland,2018,40000,0, ,Scotland,2018/01/01 00:00:00+00,100000000,40000
2780,NF88,Scotland,0,40000,0, ,Scotland,,100000000,40000
2781,NF98,Scotland,0,40000,0, ,Scotland,,100000000,40000
2782,NF76,Scotland,0,40000,0, ,Scotland,,100000000,40000
2783,NF84,Scotland,0,40000,0, ,Scotland,,100000000,40000
2784,NG07,Scotland,0,40000,0, ,Scotland,,100000000,40000
2785,NG25,Scotland,0,40000,0, ,Scotland,,100000000,40000
2786,NL69,Scotland,0,40000,0, ,Scotland,,100000000,40000
2787,NF70,Scotland,2023,40000,0,YES,Scotland,2023/01/01 00:00:00+00,100000000,40000
2788,NM49,Scotland,0,40000,0, ,Scotland,,100000000,40000
2789,NM38,Scotland,0,40000,0, ,Scotland,,100000000,40000
2790,NM47,Scotland,0,40000,0, ,Scotland,,100000000,40000
2791,NM24,Scotland,0,40000,0, ,Scotland,,100000000,40000
2792,NM33,Scotland,0,40000,0, ,Scotland,,100000000,40000
2793,NM42,Scotland,0,40000,0, ,Scotland,,100000000,40000
2794,NM21,Scotland,0,40000,0, ,Scotland,,100000000,40000
2795,NM10,Scotland,0,40000,0, ,Scotland,,100000000,40000
2796,NR46,Scotland,0,40000,0, ,Scotland,,100000000,40000
2797,NM05,Scotland,0,40000,0, ,Scotland,,100000000,40000
2798,NR84,Scotland,0,40000,0, ,Scotland,,100000000,40000
2799,NR83,Scotland,2018,40000,0, ,Scotland,2018/01/01 00:00:00+00,100000000,40000
2800,NR96,Scotland,0,40000,0, ,Scotland,,100000000,40000
2801,NR95,Scotland,0,40000,0, ,Scotland,,100000000,40000
2802,NS16,Scotland,0,40000,0, ,Scotland,,100000000,40000
2803,NR64,Scotland,0,40000,0, ,Scotland,,100000000,40000
2804,NS10,Scotland,0,40000,0, ,Scotland,,100000000,40000
2805,NF80,Scotland,0,40000,0, ,Scotland,,100000000,40000
2806,NT87,Scotland,0,40000,0, ,Scotland,,100000000,40000
2807,HU59,Scotland,0,40000,0, ,Scotland,,100000000,40000
2808,HU68,Scotland,0,40000,0, ,Scotland,,100000000,40000
2809,HU57,Scotland,0,40000,0, ,Scotland,,100000000,40000
2810,HU66,Scotland,0,40000,0, ,Scotland,,100000000,40000
2811,HU26,Scotland,0,40000,0, ,Scotland,,100000000,40000
2812,HU33,Scotland,0,40000,0, ,Scotland,,100000000,40000
2813,HU34,Scotland,0,40000,0, ,Scotland,,100000000,40000
2814,HP50,Scotland,0,40000,0, ,Scotland,,100000000,40000
2815,NG31,Scotland,0,40000,0, ,Scotland,,100000000,40000
2816,SM62,Wales,0,40000,0, ,Wales,,100000000,40000
2817,SM71,Wales,0,40000,0, ,Wales,,100000000,40000
2818,SM80,Wales,2018,40000,0,YES,Wales,2018/01/01 00:00:00+00,100000000,40000
2819,SM40,Wales,0,40000,0, ,Wales,,100000000,40000
2820,SH58,Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
2821,SH51,Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
2822,SH22,Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
2823,TV69,England,0,40000,0, ,England,,100000000,40000
2824,TF53,England,0,40000,0, ,England,,100000000,40000
2825,TF54,England,0,40000,0, ,England,,100000000,40000
2826,TR19,England,0,40000,0, ,England,,100000000,40000
2827,SJ19,England,0,40000,0, ,England,,100000000,40000
2828,SD22,England,0,40000,0, ,England,,100000000,40000
2829,SD23,England,0,40000,0, ,England,,100000000,40000
2830,SD24,England,0,40000,0, ,England,,100000000,40000
2831,SD25,England,0,40000,0, ,England,,100000000,40000
2832,NR48,Scotland,0,40000,0, ,Scotland,,100000000,40000
2833,HU14,Scotland,0,40000,0, ,Scotland,,100000000,40000
2834, , ,0,0,0, , ,,,
2835,G85,Northern Ireland/Ireland,2018,40064.003347,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100320272.685708,40064.003354651
2836,G94,Northern Ireland/Ireland,2018,40060.5240694,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100302849.719319,40060.5241771333
2837,G95,Northern Ireland/Ireland,2018,40060.1922727,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100301187.706355,40060.1922752603
2838,G96,Northern Ireland/Ireland,2018,40059.8608424,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100299527.218101,40059.8606751285
2839,H03,Northern Ireland/Ireland,2018,40057.0281499,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100285343.642494,40057.0280990061
2840,H04,Northern Ireland/Ireland,2018,40056.7044877,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100283722.999423,40056.7044304405
2841,H05,Northern Ireland,2018,40056.3809859,0, ,Northern Ireland,2018/01/01 00:00:00+00,100282103.150949,40056.3809179467
2842,H06,Northern Ireland/Ireland,2018,40056.0582815,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100280487.449249,40056.0582310401
2843,H07,Northern Ireland/Ireland,2018,40055.7357438,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100278872.974169,40055.7357865112
2844,H08,Northern Ireland/Ireland,2018,40055.4135872,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100277259.628155,40055.4135648971
2845,H12,Northern Ireland/Ireland,2016,40053.5156164,0, ,Northern Ireland/Ireland,2016/01/01 00:00:00+00,100267756.217729,40053.5154678854
2846,H13,Northern Ireland,2016,40053.2000702,0, ,Northern Ireland,2016/01/01 00:00:00+00,100266176.642978,40053.1999736853
2847,H14,Northern Ireland,2018,40052.8849009,0, ,Northern Ireland,2018/01/01 00:00:00+00,100264599.328797,40052.8849285118
2848,H15,Northern Ireland,2017,40052.5701119,0, ,Northern Ireland,2017/01/01 00:00:00+00,100263024.177775,40052.5703129316
2849,H16,Northern Ireland/Ireland,2016,40052.2557061,0, ,Northern Ireland/Ireland,2016/01/01 00:00:00+00,100261448.640718,40052.2556177716
2850,H17,Northern Ireland/Ireland,2018,40051.9416867,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100259877.408384,40051.9417799694
2851,H18,Northern Ireland/Ireland,2018,40051.6280567,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100258306.848837,40051.6280740849
2852,H22,Northern Ireland/Ireland,2016,40049.6790481,0, ,Northern Ireland/Ireland,2016/01/01 00:00:00+00,100248549.030385,40049.6789792082
2853,H23,Northern Ireland,2016,40049.3719816,0, ,Northern Ireland,2016/01/01 00:00:00+00,100247012.154177,40049.3719839671
2854,H24,Northern Ireland,2018,40049.0653007,0, ,Northern Ireland,2018/01/01 00:00:00+00,100245476.996728,40049.0653297064
2855,H25,Northern Ireland,2018,40048.7590083,0, ,Northern Ireland,2018/01/01 00:00:00+00,100243943.089688,40048.7589228765
2856,H26,Northern Ireland,2018,40048.4531077,0, ,Northern Ireland,2018/01/01 00:00:00+00,100242411.333217,40048.452943283
2857,H27,Northern Ireland,2017,40048.1476018,0, ,Northern Ireland,2017/01/01 00:00:00+00,100240883.254044,40048.1476959361
2858,H28,Northern Ireland/Ireland,2018,40047.8424938,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100239355.391308,40047.8424895051
2859,H29,Northern Ireland/Ireland,0,40047.5377867,0, ,Northern Ireland/Ireland,,100237829.642525,40047.5377030266
2860,H32,Northern Ireland/Ireland,2016,40045.8424672,0, ,Northern Ireland/Ireland,2016/01/01 00:00:00+00,100229343.73035,40045.8425000208
2861,H33,Northern Ireland,2016,40045.5438758,0, ,Northern Ireland,2016/01/01 00:00:00+00,100227849.092264,40045.543913393
2862,H34,Northern Ireland,2017,40045.2456784,0, ,Northern Ireland,2017/01/01 00:00:00+00,100226356.628891,40045.2457589788
2863,H35,Northern Ireland,2018,40044.947878,0, ,Northern Ireland,2018/01/01 00:00:00+00,100224865.500889,40044.947869125
2864,H36,Northern Ireland,2018,40044.6504778,0, ,Northern Ireland,2018/01/01 00:00:00+00,100223377.891459,40044.6506799796
2865,H37,Northern Ireland,2018,40044.3534807,0, ,Northern Ireland,2018/01/01 00:00:00+00,100221890.595722,40044.3535513098
2866,H38,Northern Ireland,2018,40044.05689,0, ,Northern Ireland,2018/01/01 00:00:00+00,100220404.428371,40044.056645853
2867,H39,Northern Ireland/Ireland,2018,40043.7607085,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100218922.911013,40043.760667181
2868,C30,Northern Ireland/Ireland,0,40043.4649394,0, ,Northern Ireland/Ireland,,100217443.580742,40043.4651232662
2869,C31,Northern Ireland/Ireland,0,40043.1695858,0, ,Northern Ireland/Ireland,,100215964.800777,40043.1696871082
2870,C32,Northern Ireland/Ireland,0,40042.8746506,0, ,Northern Ireland/Ireland,,100214487.100494,40042.8744644739
2871,H42,Northern Ireland/Ireland,2016,40042.0058652,0, ,Northern Ireland/Ireland,2016/01/01 00:00:00+00,100210139.489159,40042.0058648084
2872,H43,Northern Ireland,2017,40041.7157441,0, ,Northern Ireland,2017/01/01 00:00:00+00,100208686.544058,40041.71557947
2873,H44,Northern Ireland,2017,40041.4260255,0, ,Northern Ireland,2017/01/01 00:00:00+00,100207237.768156,40041.4261250105
2874,H45,Northern Ireland,2018,40041.1367125,0, ,Northern Ireland,2018/01/01 00:00:00+00,100205789.329914,40041.1367359178
2875,H46,Northern Ireland,2018,40040.8478079,0, ,Northern Ireland,2018/01/01 00:00:00+00,100204342.956356,40040.8477572622
2876,H47,Northern Ireland,2018,40040.559315,0, ,Northern Ireland,2018/01/01 00:00:00+00,100202899.43255,40040.5593458748
2877,H48,Northern Ireland,2018,40040.2712368,0, ,Northern Ireland,2018/01/01 00:00:00+00,100201456.95149,40040.27114076
2878,H49,Northern Ireland,2018,40039.9835762,0, ,Northern Ireland,2018/01/01 00:00:00+00,100200017.666597,40039.9835721612
2879,C40,Northern Ireland,2018,40039.6963364,0, ,Northern Ireland,2018/01/01 00:00:00+00,100198579.485479,40039.696222043
2880,C41,Northern Ireland,2018,40039.4095204,0, ,Northern Ireland,2018/01/01 00:00:00+00,100197144.476383,40039.409503637
2881,C42,Northern Ireland/Ireland,0,40039.1231311,0, ,Northern Ireland/Ireland,,100195712.085726,40039.1233063456
2882,H53,Northern Ireland/Ireland,2017,40037.887578,0, ,Northern Ireland/Ireland,2017/01/01 00:00:00+00,100189526.874737,40037.8874547301
2883,H54,Northern Ireland/Ireland,2017,40037.6063336,0, ,Northern Ireland/Ireland,2017/01/01 00:00:00+00,100188119.872467,40037.6063194722
2884,H55,Northern Ireland,2018,40037.3255031,0, ,Northern Ireland,2018/01/01 00:00:00+00,100186714.661167,40037.3255401047
2885,H56,Northern Ireland,2018,40037.0450896,0, ,Northern Ireland,2018/01/01 00:00:00+00,100185310.973011,40037.0450631079
2886,H57,Northern Ireland,2018,40036.7650962,0, ,Northern Ireland,2018/01/01 00:00:00+00,100183910.134151,40036.7651534953
2887,H58,Northern Ireland,2018,40036.4855259,0, ,Northern Ireland,2018/01/01 00:00:00+00,100182510.879192,40036.4855583983
2888,H59,Northern Ireland,2018,40036.2063816,0, ,Northern Ireland,2018/01/01 00:00:00+00,100181113.822777,40036.2064006827
2889,C50,Northern Ireland,2016,40035.9276664,0, ,Northern Ireland,2016/01/01 00:00:00+00,100179718.9529,40035.927677916
2890,C51,Northern Ireland,2015,40035.6493833,0, ,Northern Ireland,2015/01/01 00:00:00+00,100178326.086052,40035.6493534667
2891,C52,Northern Ireland/Ireland,0,40035.3715352,0, ,Northern Ireland/Ireland,,100176936.464569,40035.3716755839
2892,H64,Northern Ireland/Ireland,0,40033.7865939,0, ,Northern Ireland/Ireland,,100169004.850414,40033.7867237146
2893,H65,Northern Ireland/Ireland,2018,40033.5142414,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100167640.867401,40033.5141563116
2894,H66,Northern Ireland,2018,40033.2423144,0, ,Northern Ireland,2018/01/01 00:00:00+00,100166279.945812,40033.2421988246
2895,H67,Northern Ireland,2018,40032.9708158,0, ,Northern Ireland,2018/01/01 00:00:00+00,100164921.246605,40032.970683604
2896,H68,Northern Ireland,2018,40032.6997487,0, ,Northern Ireland,2018/01/01 00:00:00+00,100163565.299057,40032.699716431
2897,H69,Northern Ireland,2018,40032.4291161,0, ,Northern Ireland,2018/01/01 00:00:00+00,100162210.922993,40032.4290614531
2898,C60,Northern Ireland,2018,40032.1589209,0, ,Northern Ireland,2018/01/01 00:00:00+00,100160859.274544,40032.1589497426
2899,C61,Northern Ireland,2017,40031.8891661,0, ,Northern Ireland,2017/01/01 00:00:00+00,100159509.628845,40031.889236432
2900,C62,Northern Ireland,2016,40031.6198547,0, ,Northern Ireland,2016/01/01 00:00:00+00,100158161.775448,40031.6198794905
2901,C63,Northern Ireland/Ireland,0,40031.3509898,0, ,Northern Ireland/Ireland,,100156815.900551,40031.350916113
2902,H73,Northern Ireland/Ireland,2018,40030.2311082,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100151211.978436,40030.230994784
2903,H74,Northern Ireland/Ireland,2018,40029.9667981,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100149889.879726,40029.9667737586
2904,H75,Northern Ireland,2018,40029.702919,0, ,Northern Ireland,2018/01/01 00:00:00+00,100148570.027435,40029.7029999379
2905,H76,Northern Ireland,2018,40029.4394737,0, ,Northern Ireland,2018/01/01 00:00:00+00,100147251.868328,40029.4395627744
2906,H77,Northern Ireland,2018,40029.1764654,0, ,Northern Ireland,2018/01/01 00:00:00+00,100145935.475571,40029.1764768853
2907,H78,Northern Ireland,2018,40028.9138969,0, ,Northern Ireland,2018/01/01 00:00:00+00,100144622.204681,40028.9140131825
2908,H79,Northern Ireland,2017,40028.6517713,0, ,Northern Ireland,2017/01/01 00:00:00+00,100143310.505013,40028.6518617896
2909,C70,Northern Ireland,2018,40028.3900915,0, ,Northern Ireland,2018/01/01 00:00:00+00,100142000.079807,40028.3899633896
2910,C71,Northern Ireland,0,40028.1288605,0, ,Northern Ireland,,100140693.736973,40028.1288791701
2911,C72,Northern Ireland,2018,40027.8680812,0, ,Northern Ireland,2018/01/01 00:00:00+00,100139388.47324,40027.8680089244
2912,C73,Northern Ireland,2018,40027.6077566,0, ,Northern Ireland,2018/01/01 00:00:00+00,100138085.90086,40027.6076748774
2913,H81,Northern Ireland/Ireland,2018,40026.9157935,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100134624.126293,40026.9157927148
2914,H82,Northern Ireland/Ireland,2018,40026.6590737,0, ,Northern Ireland/Ireland,2018/01/01 00:00:00+00,100133339.801334,40026.6590995261
2915,H83,Northern Ireland,2018,40026.4027875,0, ,Northern Ireland,2018/01/01 00:00:00+00,100132057.661957,40026.4028415137
2916,H84,Northern Ireland,2018,40026.1469376,0, ,Northern Ireland,2018/01/01 00:00:00+00,100130777.780933,40026.1470332479
2917,H85,Northern Ireland,2018,40025.8915272,0, ,Northern Ireland,2018/01/01 00:00:00+00,100129500.14608,40025.8916722841
2918,H86,Northern Ireland,2018,40025.6365591,0, ,Northern Ireland,2018/01/01 00:00:00+00,100128223.748348,40025.636556959
2919,H87,Northern Ireland,2018,40025.3820364,0, ,Northern Ireland,2018/01/01 00:00:00+00,100126950.484337,40025.3820663424
2920,H88,Northern Ireland,2018,40025.127962,0, ,Northern Ireland,2018/01/01 00:00:00+00,100125679.430149,40025.128015817
2921,H89,Northern Ireland,2016,40024.8743388,0, ,Northern Ireland,2016/01/01 00:00:00+00,100124410.032562,40024.8742947773
2922,C80,Northern Ireland,2018,40024.6211699,0, ,Northern Ireland,2018/01/01 00:00:00+00,100123143.276394,40024.6211000889
2923,C81,Northern Ireland,2018,40024.368458,0, ,Northern Ireland,2018/01/01 00:00:00+00,100121879.690903,40024.3685375589
2924,C82,Northern Ireland,2018,40024.1162062,0, ,Northern Ireland,2018/01/01 00:00:00+00,100120617.184464,40024.1161891033
2925,C83,Northern Ireland,2017,40023.8644175,0, ,Northern Ireland,2017/01/01 00:00:00+00,100119357.82465,40023.8644680137
